title,requirements,remote_work,description,Competence,company_name,sector,Region,id,number_of_positions,url,company_description,contract_type,niveau d'études requis,posted_date,niveau d'expérience,end_date
Testeur fonctionnel | Rabat (Maroc),"About the role Nous recherchons un Testeur Fonctionnel Confirmé (niveau expérimenté, non junior) pour intégrer notre System Team dédiée à la gestion de lignes mobiles dans le cadre d'une solution...",Hybride,,,Orange Business,['Informatique'],,171836,,/offre-emploi-testeur-fonctionnel-recrutement-orange-business-rabat-171836.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,22/07/2025
Analyste Cybersécurité Senior | Casablanca (Maroc),about the role Vos principales missions seront : Participer à la construction du service : Prendre en main les solutions techniques (d’un point de vue administration et exploitation) ; Eprouver et construire des processus...,Hybride,,,Orange Business,['Informatique'],,170534,,/offre-emploi-analyste-cybersecurite-senior-recrutement-orange-business-casablanca-170534.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,11/06/2025
Consultant EAI | Rabat (Maroc),"About the role Au sein d'une équipe projet fonctionnant en mode collaboratif et Agile scrum, kanban, vous serez l'un des consultants WebMethods, travaillant en coordination avec le Product Owner, l'architecte technique et les...",Hybride,,,Orange Business,['Informatique'],,171823,,/offre-emploi-consultant-eai-recrutement-orange-business-rabat-171823.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,22/07/2025
Chef de projet RUN & BUILD | Technopolis - Casanearshore (Maroc),Nous recherchons un Chef de projet SI pour assurer le bon fonctionnement et l’évolution d’un outil métier clé dans le domaine de la logistique / supply chain. À l’interface entre les équipes...,Hybride,,,DXC - CDG,['Informatique'],,171822,,/offre-emploi-chef-de-projet-run-build-recrutement-dxc---cdg-technopolis---casanearshore-171822.html,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT. Le Groupe DXC enregistre 25 milliards $ de revenus, bénéficie de...",CDI,,22/05/2025,,22/07/2025
Project Manager Core Mobile | Rabat (Maroc),"about the role The main mission of the Mobile Core Network Project Manager is to plan, organize and manage projects involving mobile core networks. Main activities Design and develop technical solutions tailored to client projects, including...",Hybride,,,Orange Business,['Informatique'],,170611,,/offre-emploi-project-manager-core-mobile-recrutement-orange-business-rabat-170611.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,14/06/2025
Consultant Cyber sécurité | Casablanca (Maroc),about the role Vous intégrez l’équipe Conseil & Audit d’Orange Cyberdéfense au Maroc en qualité de Consultant Senior afin d’accompagner nos clients dans la sécurisation de leur SI notamment...,Hybride,,,Orange Business,['Informatique'],,171393,,/offre-emploi-consultant-cyber-securite-recrutement-orange-business-casablanca-171393.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,09/07/2025
Virtualization and Network Engineer | Rabat (Maroc),"Vous ferez partie des experts connectivité dans l’équipe «IaaS and Connectivity Services » du département ""Telco Cloud Design"". Votre rôle principal sera d’assurer l’attachement des...",Hybride,,,Orange Business,['Informatique'],,171821,,/offre-emploi-virtualization-and-network-engineer-recrutement-orange-business-rabat-171821.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,22/07/2025
Analyste Cybersécurité Senior | Casablanca (Maroc),about the role Vos principales missions seront : Participer à la construction du service : Prendre en main les solutions techniques (d’un point de vue administration et exploitation) ; Eprouver et construire des processus...,Hybride,,,Orange Business,['Informatique'],,171817,,/offre-emploi-analyste-cybersecurite-senior-recrutement-orange-business-casablanca-171817.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,22/07/2025
Assistante commerciale / Inside Sales | Rabat (Maroc),"En tant qu’assistant(e) commercial(e) auprès de l’équipe commerciale, vos missions vont consister à : Missions à court terme : Réaliser le traitement commercial et administratif des commandes clients dans un...",Hybride,,,Orange Business,['Informatique'],,171394,,/offre-emploi-assistante-commerciale-inside-sales-recrutement-orange-business-rabat-171394.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,09/07/2025
Analyste Support Senior | Casablanca (Maroc),about the role Vos principales missions seront : Participer à la construction du service : Prendre en main les solutions techniques (d’un point de vue administration et exploitation) ; Eprouver et construire des processus...,Hybride,,,Orange Business,['Informatique'],,171396,,/offre-emploi-analyste-support-senior-recrutement-orange-business-casablanca-171396.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,09/07/2025
Product Owner / Scrum master | Rabat (Maroc),"about the role Mission Faciliter et soutenir l'équipe dans l'adoption et la mise en œuvre des principes et pratiques Agiles, en particulier la méthodologie Scrum. Responsabilités principales 1- Facilitation de...",Hybride,,,Orange Business,['Informatique'],,171397,,/offre-emploi-product-owner-scrum-master-recrutement-orange-business-rabat-171397.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,09/07/2025
Responsable Produit marketing | Rabat (Maroc),about the role Votre rôle : Au sein de la direction Prodcut and Marketing : Comprendre les fondations existantes sur les catalogues et en promouvoir la fédération. Porter le data management des informations catalogue Identifier...,Hybride,,,Orange Business,['Informatique'],,171399,,/offre-emploi-responsable-produit-marketing-recrutement-orange-business-rabat-171399.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,09/07/2025
Architecte core mobile | Rabat (Maroc),"About the role The main mission of the Mobile Core Network Architect is to ensure the design and implementation of innovative core network solutions that enhance the overall telecommunications infrastructure, driving the organization forward towards its...",Hybride,,,Orange Business,['Informatique'],,171400,,/offre-emploi-architecte-core-mobile-recrutement-orange-business-rabat-171400.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,09/07/2025
Automation and Network Engineer | Rabat (Maroc),"Vous ferez partie des experts automation network testing dans l'équipe «MANO/ROM» du département ""Telco Cloud Automation"". Votre rôle principal sera d'assurer le développement de tests E2E de...",Hybride,,,Orange Business,['Informatique'],,171433,,/offre-emploi-automation-and-network-engineer-recrutement-orange-business-rabat-171433.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDI,,22/05/2025,,12/07/2025
Consultant(e) RH | Rabat (Maroc),"Dans le cadre de renforcement de nos équipes RH, nous recrutons un(e) consultant(e) RH avec minimum 3 ans d'XP sous un contrat CDD et qui aura comme principales missions de : - Assurer l’interface entre la DRH et les autres entités...",Hybride,,,Orange Business,['Informatique'],,171801,,/offre-emploi-consultante-rh-recrutement-orange-business-rabat-171801.html,"Orange Business est l’entité du Groupe Orange qui accompagne les entreprises et organisations dans leur transformation digitale. Forts de 29 100 collaborateurs à travers le monde, nous concilions présence globale et approche locale...",CDD,,22/05/2025,,22/07/2025
Testeur Informatique Anglophone (H/F) | Salé Technopolis (Maroc),Le Testeur Informatique a pour missions principales d'être le représentant de l'équipe qualification au sein de l'équipe agile et de garantir à la fin du projet l'obtention d'un résultat conforme...,Hybride,,,AXA Services Maroc,['Informatique'],,171797,,/offre-emploi-testeur-informatique-anglophone-hf-recrutement-axa-services-maroc-sale-technopolis-171797.html,"AXA Services Maroc est le centre d'expertise en relation client au Maroc des sociétés : AXA France, AXA Direct France et AXA Assistance Présents à Rabat depuis mai 2004 et à Kénitra depuis 2024, nous...",CDI,,22/05/2025,,22/07/2025
Administrateur Base de Données Senior | technopolis (Maroc),"- Gestion des changes (NSSR - non standard, normal) et problème (récurrent et/ou avec impact majeur) / capacité / config (RTPA/MAJ ESL ou autre knowledge base) - Assurer l’astreinte - Participation aux projets (clients...",Hybride,,,DXC - CDG,['Informatique'],,171796,,/offre-emploi-administrateur-base-de-donnees-senior-recrutement-dxc---cdg-technopolis-171796.html,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT. Le Groupe DXC enregistre 25 milliards $ de revenus, bénéficie de...",CDI,,21/05/2025,,21/07/2025
Chargé (e) RH ou Chef de projet RH | Casablanca (Maroc),"Les principales missions de ce poste : • Participer avec le management à la transformation dans la construction des descriptifs de poste de toute l’organisation, tout en assurant le suivi et leur actualisation au continu avec les...",Non,,,BEONE CONSULTING,"['Informatique', 'Autres services']",,171792,,/offre-emploi-charge-e-rh-ou-chef-de-projet-rh-recrutement-beone-consulting-casablanca-171792.html,"BE ONE CONSULTING est un acteur de confiance reconnu en conseil de performance et ressources humaines, notre mission s’inscrit dans un virage transformationnel en supportant nos clients dans leurs challenges et nouveaux projets. Pour une performance...",CDI,,21/05/2025,,21/07/2025
Ingénieur support (H/F) | Casablanca (Maroc),"Être le point d’entrée vis-à-vis des collaborateurs, de nos fournisseurs et des équipes en charge de l’exploitation des services d’infrastructure, du réseau et de la sécurité, basées...",Hybride,,,Sofrecom Maroc,['Informatique'],,171781,,/offre-emploi-ingenieur-support-hf-recrutement-sofrecom-maroc-casablanca-171781.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,21/05/2025,,21/07/2025
Product Owner | Rabat (Maroc),Le Product Owner sera responsable de la gestion et du pilotage des applications internes d'AXA Services Maroc (ASM). Ses principales missions incluent : • Définir la vision des applications internes : Établir une vision claire et...,Hybride,,,AXA Services Maroc,['Informatique'],,171779,,/offre-emploi-product-owner-recrutement-axa-services-maroc-rabat-171779.html,"AXA Services Maroc est le centre d'expertise en relation client au Maroc des sociétés : AXA France, AXA Direct France et AXA Assistance Présents à Rabat depuis mai 2004 et à Kénitra depuis 2024, nous...",CDI,,21/05/2025,,21/07/2025
Technicien Support Informatique | Bouskoura (Maroc),"Au sein du département SI, vos principales missions seront : • Administration du serveur SQL et les bases de données • Administration de la solution Microsoft Office 365 (Outlook, SharePoint, OneDrive) • Administration des...",Non,,,Foods and Goods,['Informatique'],,171775,,/offre-emploi-technicien-support-informatique-recrutement-foods-and-goods-bouskoura-171775.html,"Depuis 30 ans, Foods & Goods est un des leader national dans l’importation, la distribution et la construction de marques de produits alimentaires et boissons (alcoolisées et non alcoolisées). Présent sur toutes les...",CDI,,21/05/2025,,21/07/2025
Technicien support IT | Agadir (Maroc),"Intégrez un groupe dynamique et Leader dans son secteur d'activité en tant que Technicien support IT à Agadir, au Maroc ! Votre mission consistera à assurer le bon fonctionnement du système d'information de...",Non,,,Groupe AZURA,['Informatique'],,171768,,/offre-emploi-technicien-support-it-recrutement-groupe-azura-agadir-171768.html,"Azura est un groupe international familial privé, spécialisé dans les filières des fruits & légumes et de l’aquaculture, et figure parmi les leaders mondiaux de la production de tomates cerises. Forts de...",CDI,,21/05/2025,,21/07/2025
Technicien support IT | Dakhla (Maroc),"Intégrez un groupe dynamique et Leader dans son secteur d'activité en tant que Technicien support IT à Dakhla, au Maroc ! Votre mission consistera à assurer le bon fonctionnement du système d'information de...",Non,,,Groupe AZURA,['Informatique'],,171767,,/offre-emploi-technicien-support-it-recrutement-groupe-azura-dakhla-171767.html,"Azura est un groupe international familial privé, spécialisé dans les filières des fruits & légumes et de l’aquaculture, et figure parmi les leaders mondiaux de la production de tomates cerises. Forts de...",CDI,,21/05/2025,,21/07/2025
Ingénieur Cloud DevOps (H/F) | Rabat (Maroc),"Vous participerez activement à la mise en place d'infrastructures Cloud sur GCP, dans un contexte de migration vers le cloud public. Votre rôle consistera à travailler étroitement avec les différentes équipes...",Hybride,,,Sofrecom Maroc,['Informatique'],,171749,,/offre-emploi-ingenieur-cloud-devops-hf-recrutement-sofrecom-maroc-rabat-171749.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,20/05/2025,,20/07/2025
Chef de Projet Sécurité | Technopolis Salé (Maroc),Nous sommes à la recherche de 2 Chefs de Projet Technique pour rejoindre notre équipe. Ce poste requiert une solide expertise en Sécurité 1- Assurer le suivi de certifications et leurs plan d’action: ( estimation 6 mois...,Hybride,,,DXC - CDG,['Informatique'],,171727,,/offre-emploi-chef-de-projet-securite-recrutement-dxc---cdg-technopolis-sale-171727.html,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT. Le Groupe DXC enregistre 25 milliards $ de revenus, bénéficie de...",CDI,,20/05/2025,,20/07/2025
Consultant Sécurité Technique Sénior | Rabat (Technopolis) (Maroc),Mise en route et veille au respect de la convention de service sécurité DSI et ASO DC Application des services de la convention Sécurisation des sauvegardes et de la resilience Assurer les Tests de resilience de l’infrastructure...,Hybride,,,DXC - CDG,['Informatique'],,171724,,/offre-emploi-consultant-securite-technique-senior-recrutement-dxc---cdg-rabat-technopolis-171724.html,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT. Le Groupe DXC enregistre 25 milliards $ de revenus,...",CDI,,20/05/2025,,20/07/2025
Senior/Lead SRE (H/F) | Rabat/casa (Maroc),"En tant que Lead/Senior SRE, vous jouerez un rôle essentiel dans l'assurance de la fiabilité, de la disponibilité et de l'évolutivité de nos systèmes sur site et dans le cloud. Cela inclut une expertise en...",Hybride,,,Sofrecom Maroc,['Informatique'],,171713,,/offre-emploi-seniorlead-sre-hf-recrutement-sofrecom-maroc-rabatcasa-171713.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,19/05/2025,,19/07/2025
Développeur Python(H/F) | rabat/casa (Maroc),Nous recherchons un Ingénieur Logiciel compétent pour rejoindre notre équipe et contribuer à toutes les étapes du cycle de vie du développement logiciel — de la spécification et la conception à...,Hybride,,,Sofrecom Maroc,['Informatique'],,171711,,/offre-emploi-developpeur-pythonhf-recrutement-sofrecom-maroc-rabatcasa-171711.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,19/05/2025,,19/07/2025
Product Owner / Project Manager (H/F) | Rabat/casa (Maroc),"Définir la vision produit, la feuille de route et les fonctionnalités en fonction des besoins métiers et des retours utilisateurs. • Traduire les exigences de haut niveau en user stories détaillées et en...",Hybride,,,Sofrecom Maroc,['Informatique'],,171710,,/offre-emploi-product-owner-project-manager-hf-recrutement-sofrecom-maroc-rabatcasa-171710.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,19/05/2025,,19/07/2025
Data Scientist (H/F) | Rabat/casa (Maroc),"Nous recherchons un Data Scientist talentueux pour rejoindre notre équipe dynamique. Ce rôle consiste à utiliser des analyses basées sur les données pour stimuler l'innovation dans nos produits d'IA et de ML,...",Hybride,,,Sofrecom Maroc,['Informatique'],,171709,,/offre-emploi-data-scientist-hf-recrutement-sofrecom-maroc-rabatcasa-171709.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,19/05/2025,,19/07/2025
Infrastructure Software Engineer Lead (H/F) | Rabat/casa (Maroc),Responsabilités : • Concevoir et mettre en œuvre des solutions d'infrastructure robustes qui garantissent une haute disponibilité et une évolutivité. • Développer et maintenir des outils logiciels qui...,Non,,,Sofrecom Maroc,['Informatique'],,171708,,/offre-emploi-infrastructure-software-engineer-lead-hf-recrutement-sofrecom-maroc-rabatcasa-171708.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,19/05/2025,,19/07/2025
Release Manager (H/F) | Casablanca (Maroc),"Pour accompagner nos projets au sein du centre de services international de Casablanca, nous recrutons un Release Manager, qui aura pour missions : Planifier, structurer, organiser et animer des réunions; Être l’interface et...",Hybride,,,Sofrecom Maroc,['Informatique'],,171650,,/offre-emploi-release-manager-hf-recrutement-sofrecom-maroc-casablanca-171650.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,19/05/2025,,19/07/2025
Chef de projet SI (Infrastructure et Développement Web) | Bouskoura (Maroc),"Directement rattaché à la DSI, vos principales missions seront : • Gestion de l’ERP Sage Ligne 100 Gestion Commerciale, Comptabilité et Moyen de Paiement (Installation, paramétrage et connaitre la structure de la base...",Non,,,Foods and Goods,"['Informatique', 'Internet / Multimédia']",,170882,,/offre-emploi-chef-de-projet-si-infrastructure-et-developpement-web-recrutement-foods-and-goods-bouskoura-170882.html,"Depuis 30 ans, Foods & Goods est un des leader national dans l’importation, la distribution et la construction de marques de produits alimentaires et boissons (alcoolisées et non alcoolisées). Présent sur toutes les...",CDI,,19/05/2025,,22/06/2025
Stagiaire en Recrutement (H/F) | Rabat (Maroc),"Au sein de la direction des ressources humaines, vous contribuerez au développement RH ,du sourcing et à la gestion des CVs et des offres d’emploi, Vos missions seront : Analyse des besoins des clients...",Hybride,,,Sofrecom Maroc,"['Informatique', 'Telecom']",,171540,,/offre-emploi-stagiaire-en-recrutement-hf-recrutement-sofrecom-maroc-rabat-171540.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",Stage,,19/05/2025,,14/07/2025
Chef de Projet (H/F) | Rabat (Maroc),"Au sein d’OINIS, la direction Network Engineering & Technologie (NET) est en charge de l’ingénierie des réseaux et des infrastructures de virtualisation pour les services aux entreprise, le marché wholesale et pour des...",Hybride,,,Sofrecom Maroc,['Informatique'],,171541,,/offre-emploi-chef-de-projet-hf-recrutement-sofrecom-maroc-rabat-171541.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,19/05/2025,,14/07/2025
Billing Project Manager/Scrum Master | Sala al Jadida (Maroc),"Are you a passionate and experienced Billing Project Manager/Scrum Master seeking a challenging role in a dynamic IT company? Locate in Morocco, this position offers an exceptional opportunity to contribute your expertise to a growing...",Oui 100%,,,Cnexia tech,['Informatique'],,171642,,/offre-emploi-billing-project-managerscrum-master-recrutement-cnexia-tech-sala-al-jadida-171642.html,"Joining Cnexia is choosing to be part of an ambitious project that values Innovation, promotes Continuous Learning and enables all tech champions to fulfill their creative dreams. At Cnexia, we do more than support the clients of our world-class network...",CDI,,16/05/2025,,16/07/2025
Senior Java Software Engineer (H/F) | Casablanca (Maroc),"Pour l'un de nos projets, nous recherchons un Senior Java Software Engineer ( H/F) sur Casablanca. Afin d'assurer les missions suivantes : - Participer au développement de nouvelles applications/fonctionnalités...",Hybride,,,Oceane Consulting IT Maroc,['Informatique'],,171626,,/offre-emploi-senior-java-software-engineer-hf-recrutement-oceane-consulting-it-maroc-casablanca-171626.html,"Océane Consulting Maroc, est la filiale du groupe Océane Consulting basé en France. La société offre à une clientèle de moyennes et grandes entreprises des prestations de services informatiques. La culture...",CDI,,16/05/2025,,16/07/2025
Développeurs Full Stack | Casablanca (Maroc),"Dans le cadre du développement de nos projets, Nous recrutons un Développeur Java Script curieux et qui aime relever des challenges, vous allez intégrer une équipe dynamique. vos missions principales seront : -...",Non,,,Tersea,"['Informatique', 'Internet / Multimédia']",,171619,,/offre-emploi-developpeurs-full-stack-recrutement-tersea-casablanca-171619.html,"Le groupe Tersea propose et met en œuvre des solutions de relation client pour de grandes marques françaises et internationales. Experts en relation client depuis 2011 3 pays (Maroc/France/Sénégal), 1 mission:...",CDI,,16/05/2025,,16/07/2025
Tech Lead développeur Python | Rabat (Maroc),"Dans le cadre du renforcement de l’automatisation des opérations réseau et des infrastructures Cloud, nous recherchons un Tech Lead capable de piloter les développements d'outils en Python/Ansible autour d’un...",Hybride,,,Sofrecom Maroc,['Informatique'],,171616,,/offre-emploi-tech-lead-developpeur-python-recrutement-sofrecom-maroc-rabat-171616.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,16/05/2025,,16/07/2025
Responsable IT | Casablanca (Maroc),"Dans le cadre de nos activités, nous recrutons un Responsable IT, principalement chargé de missions auprès d’une clientèle composée de grands acteurs nationaux et internationaux. Principales responsabilités...",Non,,,PwC,['Informatique'],,171611,,/offre-emploi-responsable-it-recrutement-pwc-casablanca-171611.html,"PwC est le leader mondial sur le marché de l’audit financier, et compte plus de 236 000 collaborateurs dans le monde. Il réalise des missions d'audit, d'expertise comptable et de conseil pour des organisations de toutes...",CDI,,16/05/2025,,16/07/2025
Ingénieur Réseau & Sécurité (H/F) | Rabat (Maroc),En tant qu'ingénieur réseaux & sécurité vous missions consisterons à : Analyser et traiter les demandes d'incidents réseaux & sécurités remontées ou identifiées via...,Hybride,,,Sofrecom Maroc,"['Informatique', 'Internet / Multimédia']",,171543,,/offre-emploi-ingenieur-reseau-securite-hf-recrutement-sofrecom-maroc-rabat-171543.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,14/05/2025,,14/07/2025
Chef de Projet Télécom (F/H) | Rabat (Maroc),"Au sein pôle Consulting IT , auquel vous serez rattaché, vous aurez notamment l'opportunité d'intervenir en France et à l’international sur des activités d’architecture et expertise dans le domaine SI...",Hybride,,,Sofrecom Maroc,"['Informatique', 'Telecom']",,171542,,/offre-emploi-chef-de-projet-telecom-fh-recrutement-sofrecom-maroc-rabat-171542.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",Intérim,,14/05/2025,,14/07/2025
API Manager (H/F) | Casablanca (Maroc),"Dans un environnement international et multiculturel, l'API Manager est chargé de piloter l'urbanisation et la standardisation des API au sein du SI, en alignement avec les recommandations du Groupe (Open Digital Architecture, Open APIs) et...",Hybride,,,Sofrecom Maroc,['Informatique'],,171068,,/offre-emploi-api-manager-hf-recrutement-sofrecom-maroc-casablanca-171068.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,14/05/2025,,28/06/2025
PMO Lead Senior | Technopolis Salé (Maroc),"• Production et consolidation des indicateurs projet (SLA, KPI, Performances, Qualité de service) • Gestion de la structure de reporting(flux d'échanges, modèles de documents), développement de l’outillage...",Hybride,,,DXC - CDG,['Informatique'],,171531,,/offre-emploi-pmo-lead-senior-recrutement-dxc---cdg-technopolis-sale-171531.html,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT. Le Groupe DXC enregistre 25 milliards $ de revenus, bénéficie de...",CDI,,14/05/2025,,14/07/2025
Chef de Projet Cloud Infrastructure | Rabat (Maroc),"Au sein de la Direction Plateforme Cloud, vous accompagnez les clients internes d’Orange France sur les périmètres du SI, du Réseaux Fixe & Mobile et des Plateformes de Services dans la consommation de nos offres...",Hybride,,,Sofrecom Maroc,"['Informatique', 'Internet / Multimédia']",,171530,,/offre-emploi-chef-de-projet-cloud-infrastructure-recrutement-sofrecom-maroc-rabat-171530.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,14/05/2025,,14/07/2025
PMO Lead Senior (H/F) | Technopolis Salé (Maroc),"• Production et consolidation des indicateurs projet (SLA, KPI, Performances, Qualité de service) • Gestion de la structure de reporting(flux d'échanges, modèles de documents), développement de...",Hybride,,,DXC - CDG,['Informatique'],,171529,,/offre-emploi-pmo-lead-senior-hf-recrutement-dxc---cdg-technopolis-sale-171529.html,"DXC Technology est née en avril 2017 d'une fusion entre CSC (Computer Sciences Corporation), Géant du Conseil et HP Enterprise Services, Leader en Services IT. Le Groupe DXC enregistre 25 milliards $ de revenus, bénéficie de...",CDI,,14/05/2025,,14/07/2025
Data Engineer (H/F) | Casablanca (Maroc),Le projet vise à développer une infrastructure de données robuste et scalable sur Google Cloud Platform (GCP) pour soutenir les initiatives d'analyse de données et d'automatisation des processus. L'équipe...,Hybride,,,Sofrecom Maroc,['Informatique'],,171438,,/offre-emploi-data-engineer-hf-recrutement-sofrecom-maroc-casablanca-171438.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,12/05/2025,,12/07/2025
Concepteur développeur (H/F) | Casablanca (Maroc),"- Concevoir, développer et maintenir des microservicesbackend scalables, sécurisés et performants pour une Super App multi-produitset multi-pays. - Interconnecter les différents modules métiers (télécom,...",Hybride,,,Sofrecom Maroc,['Informatique'],,171424,,/offre-emploi-concepteur-developpeur-hf-recrutement-sofrecom-maroc-casablanca-171424.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,12/05/2025,,12/07/2025
Concepteur Développeur (H/F) | Casablanca (Maroc),"- Concevoir des interfaces mobiles intelligentes, intuitives et évolutives avec Flutter pour Android, iOS (et potentiellement Web). - Intégrer des fonctionnalités augmentées par l’IA : assistants vocaux, agents...",Hybride,,,Sofrecom Maroc,['Informatique'],,171423,,/offre-emploi-concepteur-developpeur-hf-recrutement-sofrecom-maroc-casablanca-171423.html,"Vous êtes en quête de nouveaux challenges et vous souhaitez donner un nouvel élan à votre carrière ? Vous cherchez à rejoindre une entreprise à taille humaine qui place l’agilité,...",CDI,,12/05/2025,,12/07/2025
